crossing_candidate_id,lat,lon,utm_x,utm_y,raw_event_count,osm_way_count,osm_way_ids,osm_highway,osm_ref,osm_name,motor_vehicle_access_class,member_access_classes,restriction_evidence,road_hierarchy,corridor_continuity,materiality_screen,documentary_inventory_match,current_gateway_match,known_gateway_id,overlap_boundary_geometry,dedup_cluster_diameter_m,dedup_mixed_motorability,dedup_review_flag,notes
GEO_0536,46.557536757148405,13.232282581424935,824392.4681012174,5164703.410515643,1,1,700537487,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0537,46.55361090197447,13.232684207390038,824446.6855777586,5164268.896940553,1,1,1391034468,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0538,46.55373999850864,13.23528268577329,824645.0751022203,5164293.944466589,3,1,1391034468,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,72.081,False,False,
GEO_0539,46.55209923592876,13.239619332583933,824987.2678734692,5164129.53356301,1,1,174311851,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0540,46.55554113456752,13.241417152941667,825104.4759968852,5164519.350356177,1,1,177534810,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0541,46.55615003482669,13.242949413431024,825218.2680668512,5164593.324422712,1,1,177532405,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0542,46.55618936933552,13.243650645778262,825271.7761041565,5164600.589684141,1,1,177532404,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0543,46.5562233178174,13.244261954716595,825318.4244498454,5164606.88569311,2,1,177530876,path,,Klettersteig,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; name=Klettersteig; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,25.622,False,False,
GEO_0544,46.55623046541372,13.245043028122064,825378.2441787149,5164610.905604165,1,1,177530878,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0545,46.55621684855211,13.245703450261624,825428.9413591821,5164612.120750276,1,1,177530267,path,,Klettersteig Winkelturm Ostgrad,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; name=Klettersteig Winkelturm Ostgrad; bicycle=no; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0546,46.556330594950914,13.246159648054395,825463.223726146,5164626.642770071,3,1,177530269,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,34.135,False,False,
GEO_0547,46.557076344140874,13.246697640147794,825499.989161598,5164711.719203976,1,1,364653443,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0548,46.55776219854489,13.247217069847835,825535.6895957196,5164790.064832845,1,1,923664100,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes; surface=grass,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0549,46.557865829619985,13.247336819610652,825544.2462758576,5164802.073236694,1,1,717759479,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0550,46.55891062816684,13.248618680745786,825636.2256212668,5164923.4497893825,2,1,296196541,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; foot=yes; tracktype=grade2; surface=grass,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,18.572,False,False,
GEO_0551,46.55954269633031,13.250200318777141,825753.6490823054,5165000.212833508,3,1,592025452,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,83.749,False,False,
GEO_0552,46.55985347793755,13.251206353910757,825828.8845991413,5165038.901822484,2,1,1446775876,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,64.113,False,False,
GEO_0553,46.560081345317045,13.251731894940807,825867.7935387669,5165066.39204614,1,1,117635070,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0554,46.5603519412486,13.25228016454436,825908.1875788462,5165098.723831386,3,1,717759482,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,13.785,False,False,
GEO_0555,46.56033026976837,13.253593982298813,826009.0026438681,5165101.752727883,1,1,241548662,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; foot=yes; tracktype=grade2; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0556,46.56028542848205,13.253759132865245,826021.9280959975,5165097.454327788,1,1,1072891117,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0557,46.56012694739583,13.25434936535307,826068.1119494635,5165082.289957751,2,1,177366434,track,,,PRIVATE,PRIVATE,highway=track; access=no; motor_vehicle=private; bicycle=yes; foot=yes; surface=compacted,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,25.947,False,False,
GEO_0558,46.56019084058021,13.255552556784032,826159.9359095278,5165094.369767577,1,1,1072891115,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=yes; bicycle=yes; foot=no; surface=compacted,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0559,46.55986183498637,13.25617406356659,826209.5407220116,5165060.390469865,1,1,1081171306,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0560,46.559420430171684,13.256716923333714,826253.7937412186,5165013.598136809,1,1,697079219,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0561,46.55899223417787,13.257260050555473,826297.9885951858,5164968.274719509,1,1,117635040,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes; surface=grass,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0562,46.55878643745706,13.25761193543678,826326.1920428008,5164946.8681385275,1,1,697089930,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=yes; bicycle=yes; surface=compacted,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0563,46.557801698100214,13.261360911147795,826619.4236892225,5164853.000013393,3,1,117584027,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,72.891,False,False,
GEO_0564,46.55845144880981,13.26247016379138,826700.5292790295,5164929.78782271,1,1,620912498,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=yes; bicycle=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0565,46.55861073612541,13.263011721081709,826741.0753844967,5164949.730986928,1,1,697079607,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0566,46.559085805027365,13.264751990020699,826871.5880469244,5165009.731553246,1,1,1098674576,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=yes; bicycle=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0567,46.56039325654697,13.267132418915335,827046.1477295702,5165164.871328251,2,1,117487802,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade4; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,30.339,False,False,
GEO_0568,46.56069314915294,13.26767868627153,827086.2057892121,5165200.457885893,1,1,1098674575,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=yes; bicycle=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0569,46.5609061391564,13.26806540505034,827114.5596341018,5165225.72718961,1,1,1425613849,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0570,46.561055302409066,13.268433439250789,827141.8656659769,5165243.827820151,1,1,117487822,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0571,46.56107314710542,13.27154583493444,827380.2746378893,5165258.741387563,1,1,117487910,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0572,46.56107571426892,13.272362008946383,827442.806132717,5165262.419213339,3,2,117487818|1425613847,path|track,,Singletrail Easy Way,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK|NON_MOTOR_VEHICLE,highway=path; name=Singletrail Easy Way; bicycle=yes; surface=ground || highway=track; name=Singletrail Easy Way; bicycle=yes; tracktype=grade3; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,87.452,False,False,
GEO_0573,46.5601503288984,13.275007775810142,827651.1430494944,5165170.609744263,1,1,1034076547,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0574,46.56013056716699,13.2751995128273,827665.9561099298,5165169.211761106,1,1,697082704,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0575,46.56008956482283,13.275597326552605,827696.6901139,5165166.311252844,1,1,26718569,secondary,B90,,OPEN_ORDINARY,OPEN_ORDINARY,highway=secondary; ref=B90; surface=asphalt,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0576,46.56009404408262,13.276138631312012,827738.1463627683,5165169.060995022,2,1,111165334,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; surface=paved,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,40.658,False,False,
GEO_0577,46.559704908095924,13.27817725694433,827896.7261936427,5165134.311702582,1,1,111165336,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0578,46.55961084387563,13.278520014931457,827923.5615727355,5165125.287929508,1,1,115632046,track,,,RESTRICTED,RESTRICTED,highway=track; motor_vehicle=no; tracktype=grade4; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0579,46.55886244463534,13.287664429823375,828628.8821463746,5165080.249601707,2,1,144786938,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,137.465,False,False,
GEO_0580,46.55998522404289,13.29141158471149,828909.2579142405,5165220.630903945,2,1,144786938,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,48.718,False,False,
GEO_0581,46.56042289420686,13.2969522320317,829331.2167498356,5165292.406888779,1,1,116830670,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0582,46.56018894891712,13.297663956992137,829387.178171327,5165269.391391987,2,1,116836993,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,45.999,False,False,
GEO_0583,46.559032455003795,13.30012889215871,829583.094629873,5165151.214633788,4,1,116836993,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,77.279,False,False,
GEO_0584,46.5578243539769,13.30188374897385,829724.912565806,5165024.337716588,1,1,116830691,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0585,46.556801398583005,13.304018720270545,829894.7445487208,5164919.625528368,2,1,116836993,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,18.392,False,False,
GEO_0586,46.555668570402986,13.305816056052905,830039.372967408,5164801.29626027,2,1,116836993,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,39.821,False,False,
GEO_0587,46.5543972273296,13.308372245471993,830243.009823686,5164670.762065109,2,1,116836993,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,31.966,False,False,
GEO_0588,46.55268858009491,13.315199020663089,830776.6378676093,5164509.57234786,1,1,241543056,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade2; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0589,46.55269387777062,13.315616607803477,830808.6119889198,5164511.91440948,1,1,1185103225,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0590,46.552696906782394,13.315855368428496,830826.8935859593,5164513.2535887435,1,1,116837004,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; tracktype=grade3,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0591,46.552951314612436,13.318192271205968,831004.4581875862,5164551.334998141,1,1,116837004,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; tracktype=grade3,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0592,46.55208555588466,13.320875984659619,831215.429321812,5164466.428787118,2,1,104677089,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,71.349,False,False,
GEO_0593,46.553951652157934,13.322716014416924,831345.0838427003,5164681.490923257,1,1,117040752,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0594,46.55509139332871,13.324704991478681,831490.5747744546,5164816.484764265,1,1,117220268,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0595,46.56377886850595,13.338039917745228,832459.4341120565,5165837.869399383,3,2,38453873|241543055,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade2; surface=gravel || highway=track; tracktype=grade3,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,9.067,False,False,
GEO_0596,46.563834528397386,13.338707666221861,832510.2630835983,5165846.8720903,1,1,34630225,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0597,46.56483425471598,13.339128907955402,832536.4230684091,5165959.720635178,1,1,117465867,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0598,46.56987662663268,13.344539781196422,832920.1439277241,5166542.790355489,2,1,117465867,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,17.038,False,False,
GEO_0599,46.5690962984572,13.358066510520962,833961.3792418963,5166513.367884892,3,1,117487905,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,77.306,False,False,
GEO_0600,46.56999493943765,13.361977857854153,834255.5459110662,5166629.801089035,1,1,29955453,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0601,46.57003462892332,13.363334066618563,834359.2159049166,5166639.968111508,3,1,241543060,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,136.826,False,False,
GEO_0602,46.57515750286808,13.369714093572755,834816.4750279046,5167236.228530453,1,1,142420046,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0603,46.57697293709765,13.384422926084815,835932.1428713854,5167500.570300812,1,1,142312984,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade4,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0604,46.576708372527406,13.388395496777642,836238.1245021117,5167488.132952869,1,1,470779125,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0605,46.57623669499965,13.389600260280215,836333.3449365124,5167440.874750471,1,1,26976020,path,483,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; ref=483,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0606,46.575262838500755,13.393518041633,836639.5323084348,5167349.4208672615,1,1,449708463,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0607,46.57427013278369,13.395848298992242,836824.2192175647,5167249.09610242,4,1,26976020,path,483,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; ref=483,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,42.329,False,False,
GEO_0608,46.572333000902034,13.400483663307547,837191.3854909467,5167053.718740558,1,1,29954566,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0609,46.288994835115936,13.380904723750104,837438.6034373385,5135491.467614466,2,1,324982930,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,117.686,False,False,
GEO_0610,46.5721694336429,13.40417030323855,837474.8636647488,5167051.33927604,1,1,142334430,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0611,46.57214333605812,13.40527948821962,837560.0092791987,5167053.19396951,1,1,26976020,path,483,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; ref=483,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0612,46.29056140555943,13.383787807345916,837651.0085256882,5135677.810549505,1,1,324982930,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0613,46.572091377771265,13.409195405606148,837860.3618790514,5167064.215277662,4,1,26976020,path,483,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; ref=483,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,58.08,False,False,
